date-time,day,active_power,active_energy
2022-03-03-12,1,3314.8,488.8
2022-03-03-13,1,3307.6,491.9
2022-03-03-14,1,3242.4,495.0
2022-03-03-15,1,3323.9,498.1
2022-03-03-16,1,3306.1,501.3
2022-03-03-17,1,3368.5,504.4
2022-03-03-18,1,3258.9,507.6
2022-03-03-19,1,3033.8,510.7
2022-03-03-21,1,2929.2,516.3
2022-03-03-22,1,2827.6,519.1
2022-03-03-23,1,2762.4,521.8
2022-03-08-0,0,2862.7,782.3
2022-03-08-1,0,2749.3,785.0
2022-03-08-2,0,2713.6,787.6
2022-03-08-3,0,2681.4,790.1
2022-03-08-4,0,2687.1,792.6
2022-03-08-5,0,2713.3,795.1
2022-03-08-6,0,2751.2,797.7
2022-03-08-7,0,3016.3,800.3
2022-03-08-8,0,3343.7,803.0
2022-03-08-9,0,3605.4,806.1
2022-03-08-10,0,3490.9,809.5
2022-03-08-11,0,3526.2,812.8
2022-03-08-12,0,3328.9,816.1
2022-03-08-13,0,3367.6,819.3
2022-03-08-14,0,3282.0,822.4
2022-03-08-15,0,3460.5,825.5
2022-03-08-16,0,3454.4,828.7
2022-03-08-17,0,3510.0,831.9
2022-03-08-18,0,3388.0,835.3
2022-03-08-19,0,3085.1,838.5
2022-03-08-20,0,2967.6,841.4
2022-03-09-23,1,2670.7,907.8
2022-03-10-0,1,2566.3,910.3
2022-03-10-1,1,2606.0,912.8
2022-03-10-2,1,2573.5,915.2
2022-03-10-3,1,2526.2,917.6
2022-03-10-4,1,2563.5,920.0
2022-03-10-5,1,2586.4,922.4
2022-03-10-6,1,2661.7,924.8
2022-03-10-7,1,2827.1,927.2
2022-03-10-8,1,3203.7,929.8
2022-03-10-9,1,3403.6,932.7
2022-03-10-10,1,3446.3,935.9
2022-03-10-11,1,3423.5,939.1
2022-03-10-12,1,3313.7,942.4
2022-03-10-13,1,3296.0,945.5
2022-03-10-14,1,3246.6,948.6
2022-03-10-15,1,3365.8,951.7
2022-03-10-16,1,3347.8,954.8
2022-03-10-17,1,3256.3,958.0
2022-03-10-18,1,3193.2,961.1
2022-03-10-19,1,2914.1,964.0
2022-03-10-20,1,2861.9,966.8
2022-03-10-21,1,2867.1,969.5
2022-03-10-22,1,2792.6,972.2
2022-03-11-0,1,2676.5,977.3
2022-03-11-1,1,2552.5,979.8
2022-03-11-2,1,2544.7,982.2
2022-03-11-3,1,2487.3,984.5
2022-03-11-4,1,2419.1,986.9
2022-03-11-5,1,2408.3,989.2
2022-03-11-6,1,2557.8,991.5
2022-03-11-7,1,2575.0,993.8
2022-03-11-8,1,3211.8,996.3
2022-03-11-9,1,3472.9,999.2
2022-03-11-10,1,3360.9,2.4
2022-03-11-11,1,3302.5,5.6
2022-03-11-12,1,3166.5,8.7
2022-03-11-13,1,3290.9,11.7
2022-03-11-14,1,3290.9,14.7
2022-03-11-15,1,3197.6,17.8
2022-03-11-16,1,3222.3,20.9
2022-03-11-17,1,3137.8,23.8
2022-03-11-18,1,3069.0,26.8
2022-03-11-19,1,2799.6,29.7
2022-03-11-20,1,2735.6,32.4
2022-03-11-21,1,2728.7,35.0
2022-03-11-22,1,2686.0,37.6
2022-03-11-23,1,2685.8,40.2
2022-03-12-1,1,2541.4,45.2
2022-03-12-2,1,2490.4,47.6
2022-03-12-3,1,2446.8,50.0
2022-03-12-4,1,2446.8,52.3
2022-03-12-5,1,2463.6,54.6
2022-03-12-6,1,2364.6,56.9
2022-03-12-7,1,2481.7,59.2
2022-03-12-8,1,2483.7,61.5
2022-03-12-9,1,2548.3,63.8
2022-03-12-10,1,2500.6,66.2
2022-03-12-11,1,2385.0,68.6
2022-03-12-12,1,2462.0,70.9
2022-03-12-13,1,2508.4,73.1
2022-03-12-14,1,2439.7,75.3
2022-03-12-15,1,2528.2,77.6
2022-03-12-16,1,2514.1,79.9
2022-03-12-17,1,2597.2,82.2
2022-03-12-18,1,2691.4,84.7
2022-03-12-19,1,2621.4,87.3
2022-03-12-20,1,2691.0,89.8
2022-03-12-21,1,2676.5,92.3
2022-03-12-22,1,2647.1,94.9
2022-03-12-23,1,2582.1,97.3
2022-03-13-0,1,2594.4,99.8
2022-03-13-2,1,2501.6,104.6
2022-03-13-3,1,2516.7,107.0
2022-03-13-4,1,2537.6,109.4
2022-03-13-5,1,2512.7,111.8
2022-03-13-6,1,2485.1,114.1
2022-03-13-7,1,2418.8,116.4
2022-03-13-8,1,2550.3,118.7
2022-03-13-9,1,2616.2,121.1
2022-03-13-10,1,2530.3,123.5
2022-03-13-11,1,2639.5,125.9
2022-03-13-12,1,2660.5,128.4
2022-03-13-13,1,2666.2,130.9
2022-03-13-14,1,2753.0,133.4
2022-03-13-15,1,2695.0,136.0
2022-03-13-16,1,2724.9,138.5
2022-03-13-17,1,2710.1,141.1
2022-03-13-18,1,2809.6,143.7
2022-03-13-19,1,2715.1,146.3
2022-03-13-20,1,2746.3,148.9
2022-03-13-21,1,2715.6,151.5
2022-03-13-22,1,2649.5,154.1
2022-03-13-23,1,2631.6,156.6
2022-03-14-0,0,2712.1,159.1
2022-03-14-1,0,2571.3,161.6
2022-03-15-4,0,2428.4,236.2
2022-03-15-5,0,2498.8,238.5
2022-03-15-6,0,2539.2,240.8
2022-03-15-7,0,2773.0,243.2
2022-03-15-8,0,3066.0,245.7
2022-03-15-9,0,3160.6,248.4
2022-03-15-10,0,3102.8,251.4
2022-03-15-11,0,3066.8,254.4
2022-03-15-12,0,3082.9,257.2
2022-03-15-13,0,3008.9,260.1
2022-03-15-14,0,2977.4,262.9
2022-03-15-15,0,3087.2,265.7
2022-03-15-16,0,3188.3,268.5
2022-03-15-17,0,3222.8,271.5
2022-03-15-18,0,3127.2,274.5
2022-03-15-19,0,3008.6,277.5
2022-03-15-20,0,2912.3,280.3
2022-03-15-21,0,2806.1,283.0
2022-03-15-22,0,2692.1,285.6
2022-03-15-23,0,2710.4,288.2
2022-03-16-0,1,2564.5,290.7
2022-03-16-1,1,2551.9,293.1
2022-03-16-2,1,2511.5,295.4
2022-03-16-3,1,2467.1,297.8
2022-03-16-5,1,2433.3,302.3
2022-03-16-6,1,2508.6,304.6
2022-03-16-7,1,2564.5,306.9
2022-03-16-8,1,2910.6,309.3
2022-03-16-9,1,3019.1,312.0
2022-03-16-10,1,3074.0,314.8
2022-03-16-11,1,3038.8,317.7
2022-03-16-12,1,2971.1,320.5
2022-03-16-13,1,2909.8,323.3
2022-03-16-14,1,2895.5,326.0
2022-03-16-15,1,2931.6,328.8
2022-03-16-16,1,3164.7,331.6
2022-03-16-17,1,3166.1,334.6
2022-03-16-18,1,3075.9,337.5
2022-03-16-19,1,2899.7,340.4
2022-03-16-20,1,2805.4,343.2
2022-03-16-21,1,2768.4,345.9
2022-03-16-22,1,2690.7,348.4
2022-03-16-23,1,2670.6,351.0
2022-03-17-0,1,2538.1,353.5
2022-03-17-1,1,2514.6,355.8
2022-03-17-2,1,2424.2,358.2
2022-03-17-3,1,2405.8,360.5
2022-03-17-4,1,2367.5,362.7
2022-03-17-6,1,2369.9,367.1
2022-03-17-7,1,2489.0,369.3
2022-03-17-8,1,3011.1,371.7
2022-03-17-9,1,3215.5,374.4
2022-03-17-10,1,3252.0,377.3
2022-03-17-11,1,3202.5,380.5
2022-03-17-12,1,3190.9,383.5
2022-03-17-13,1,3334.2,386.6
2022-03-17-14,1,3275.0,389.7
2022-03-17-15,1,3238.4,392.8
2022-03-17-16,1,3271.8,395.8
2022-03-17-17,1,3199.7,398.9
2022-03-17-18,1,3148.9,402.0
2022-03-17-19,1,2935.9,405.0
2022-03-17-20,1,2880.9,407.7
2022-03-17-21,1,2812.0,410.4
2022-03-17-22,1,2714.8,413.0
2022-03-17-23,1,2716.2,415.5
2022-03-18-0,1,2538.1,353.5
2022-03-18-1,1,2514.6,355.8
2022-03-18-2,1,2424.2,358.2
2022-03-18-3,1,2405.8,360.5
2022-03-18-4,1,2367.5,362.7
2022-03-18-5,1,2271.9,364.9
2022-03-19-8,1,2394.6,501.7
2022-03-19-9,1,2537.1,503.9
2022-03-19-10,1,2525.1,506.3
2022-03-19-11,1,2588.6,508.7
2022-03-19-12,1,2491.8,511.1
2022-03-19-13,1,2584.9,513.5
2022-03-19-14,1,2613.9,515.9
2022-03-19-15,1,2621.3,518.4
2022-03-19-16,1,2614.0,520.9
2022-03-19-17,1,2639.0,523.3
2022-03-19-18,1,2678.8,525.9
2022-03-19-19,1,2630.4,528.4
2022-03-19-20,1,2575.8,530.9
2022-03-19-21,1,2578.0,533.4
2022-03-19-22,1,2557.0,535.8
2022-03-19-23,1,2453.3,538.3
2022-03-20-0,1,2486.6,540.6
2022-03-20-1,1,2458.3,543.0
2022-03-20-2,1,2490.0,545.3
2022-03-20-3,1,2453.4,547.7
2022-03-20-4,1,2447.4,550.0
2022-03-20-5,1,2405.4,552.2
2022-03-20-6,1,2391.3,554.5
2022-03-20-7,1,2387.5,556.7
2022-03-21-10,0,3229.3,622.3
2022-03-21-11,0,3187.7,625.4
2022-03-21-12,0,3245.5,628.4
2022-03-21-13,0,3153.7,631.4
2022-03-21-14,0,3320.1,634.4
2022-03-21-15,0,3238.3,637.5
2022-03-21-16,0,3297.7,640.6
2022-03-21-17,0,3364.5,643.7
2022-03-21-18,0,3122.2,646.8
2022-03-21-19,0,3002.1,649.8
2022-03-21-20,0,2980.4,652.6
2022-03-21-21,0,2807.0,655.4
2022-03-21-22,0,2788.0,658.0
2022-03-21-23,0,2774.5,660.7
2022-03-22-0,0,2653.5,663.2
2022-03-22-1,0,2591.9,665.7
2022-03-22-2,0,2545.3,668.1
2022-03-22-3,0,2431.8,670.5
2022-03-22-4,0,2565.7,672.8
2022-03-22-5,0,2435.2,675.1
2022-03-22-6,0,2521.4,677.4
2022-03-22-7,0,2729.9,679.7
2022-03-22-8,0,3143.5,682.3
2022-03-22-9,0,3297.8,685.1
2022-03-22-11,0,3074.9,691.3
2022-03-22-12,0,2996.6,694.2
2022-03-22-13,0,3080.2,697.0
2022-03-22-14,0,3135.1,699.9
2022-03-22-15,0,3169.3,702.9
2022-03-22-16,0,3254.3,705.9
2022-03-22-17,0,3303.8,708.9
2022-03-22-18,0,3158.5,712.0
2022-03-22-19,0,3047.6,715.0
2022-03-22-20,0,2938.1,717.8
2022-03-22-21,0,2875.7,720.7
2022-03-22-22,0,2836.3,723.4
2022-03-22-23,0,2816.9,726.0
2022-03-23-0,1,2630.4,728.6
2022-03-23-1,1,2570.6,731.1
2022-03-23-2,1,2503.1,733.5
2022-03-23-3,1,2509.7,735.8
2022-03-23-4,1,2501.3,738.2
2022-03-23-5,1,2508.8,740.5
2022-03-23-6,1,2567.5,742.8
2022-03-23-7,1,2762.7,745.2
2022-03-23-8,1,3239.0,747.6
2022-03-23-9,1,3473.4,750.5
2022-03-23-10,1,3464.6,753.9
2022-03-23-12,1,3297.6,760.3
2022-03-23-13,1,3168.8,763.4
2022-03-23-14,1,3297.2,766.4
2022-03-23-15,1,3373.5,769.5
2022-03-23-16,1,3276.9,772.7
2022-03-23-17,1,3247.5,775.8
2022-03-23-18,1,3168.1,778.9
2022-03-23-19,1,3016.9,781.9
2022-03-23-20,1,2924.9,784.7
2022-03-23-21,1,2789.5,787.5
2022-03-23-22,1,2743.0,790.1
2022-03-23-23,1,2701.8,792.7
2022-03-24-0,1,2674.4,795.3
2022-03-24-1,1,2547.1,797.7
2022-03-24-2,1,2474.4,800.1
2022-03-24-3,1,2426.0,802.5
2022-03-24-4,1,2431.9,804.8
2022-03-24-5,1,2462.9,807.1
2022-03-24-6,1,2454.6,809.4
2022-03-24-7,1,2609.6,811.7
2022-03-24-8,1,3096.4,814.1
2022-03-24-9,1,3323.9,816.9
2022-03-24-10,1,3148.3,820.0
2022-03-24-11,1,3148.3,823.1
2022-03-25-14,1,3305.1,895.7
2022-03-25-15,1,3290.6,898.9
2022-03-25-16,1,3212.9,902.0
2022-03-25-17,1,3236.3,905.0
2022-03-25-18,1,2939.0,908.0
2022-03-25-19,1,2845.1,910.9
2022-03-25-20,1,2784.1,913.6
2022-03-25-21,1,2769.3,916.2
2022-03-25-22,1,2790.9,918.9
2022-03-25-23,1,2812.5,921.5
2022-03-26-0,1,2680.3,924.1
2022-03-26-1,1,2603.2,926.6
2022-03-26-2,1,2628.8,929.1
2022-03-26-3,1,2518.0,931.6
2022-03-26-4,1,2566.0,934.0
2022-03-26-5,1,2553.7,936.4
2022-03-26-6,1,2494.8,938.8
2022-03-26-7,1,2508.6,941.2
2022-03-26-8,1,2595.1,943.5
2022-03-26-9,1,2603.0,946.0
2022-03-26-10,1,2604.1,948.4
2022-03-26-11,1,2748.9,950.9
2022-03-26-12,1,2704.2,953.4
2022-03-26-13,1,2664.6,955.9
2022-03-26-15,1,2667.1,960.9
2022-03-26-16,1,2720.2,963.4
2022-03-26-17,1,2780.3,966.0
2022-03-26-18,1,2714.2,968.5
2022-03-26-19,1,2736.8,971.1
2022-03-26-20,1,2674.4,973.6
2022-03-26-21,1,2703.6,976.1
2022-03-26-22,1,2626.2,978.6
2022-03-26-23,1,2606.2,981.1
2022-03-27-0,1,2548.4,983.5
2022-03-27-1,1,2513.0,985.9
2022-03-27-2,1,2425.1,988.2
2022-03-27-3,1,2449.1,990.5
2022-03-27-4,1,2411.9,992.8
2022-03-27-5,1,2442.5,995.1
2022-03-27-6,1,2324.6,997.3
2022-03-27-7,1,2300.1,999.6
2022-03-27-8,1,2317.5,1.7
2022-03-27-9,1,2192.4,3.8
2022-03-27-10,1,2219.0,5.9
2022-03-27-11,1,2224.1,7.9
2022-03-27-12,1,2171.7,10.0
2022-03-27-13,1,2183.9,12.0
2022-03-27-14,1,2341.6,14.1
2022-03-27-16,1,2452.2,18.4
2022-03-27-17,1,2581.7,20.7
2022-03-27-18,1,2720.2,23.1
2022-03-27-19,1,2820.1,25.6
2022-03-27-20,1,2697.9,28.2
2022-03-27-21,1,2715.7,30.8
2022-03-27-22,1,2670.4,33.3
2022-03-27-23,1,2616.7,35.9
2022-03-28-0,0,2551.2,38.3
2022-03-28-1,0,2486.8,40.7
2022-03-28-2,0,2492.8,43.1
2022-03-28-3,0,2488.0,45.4
2022-03-28-4,0,2465.2,47.7
2022-03-28-5,0,2441.8,50.0
2022-03-28-6,0,2600.4,52.3
2022-03-28-7,0,2738.7,54.7
2022-03-28-8,0,3316.3,57.3
2022-03-28-9,0,3348.2,60.2
2022-03-28-10,0,3330.3,63.4
2022-03-28-11,0,3330.3,66.5
2022-03-28-12,0,3255.0,69.6
2022-03-28-13,0,2971.7,72.6
2022-03-28-14,0,2974.1,75.5
2022-03-28-15,0,3022.0,78.3
2022-03-29-18,0,2929.0,150.0
2022-03-29-19,0,2902.4,152.8
2022-03-29-20,0,2801.5,155.6
2022-03-29-21,0,2758.0,158.3
2022-03-29-22,0,2711.2,160.9
2022-03-29-23,0,2637.0,163.4
2022-03-30-0,1,2583.2,166.0
2022-03-30-1,1,2472.9,168.3
2022-03-30-2,1,2411.1,170.7
2022-03-30-3,1,2405.3,173.0
2022-03-30-4,1,2451.7,175.2
2022-03-30-5,1,2409.6,177.5
2022-03-30-6,1,2444.7,179.8
2022-03-30-7,1,2571.4,182.1
2022-03-30-8,1,2930.5,184.5
2022-03-30-9,1,3126.0,187.2
2022-03-30-10,1,3183.8,190.1
2022-03-30-11,1,3215.4,193.1
2022-03-30-12,1,2992.8,196.1
2022-03-30-13,1,3071.8,198.9
2022-03-30-14,1,3135.9,201.8
2022-03-30-15,1,3181.1,204.8
2022-03-30-16,1,3145.6,207.8
2022-03-30-17,1,3148.9,210.8
2022-03-31-20,1,2864.3,284.0
2022-03-31-21,1,2771.2,286.8
2022-03-31-22,1,2689.1,289.4
2022-03-31-23,1,2638.1,291.9
2022-04-01-0,1,2554.9,294.4
2022-04-01-1,1,2487.3,296.8
2022-04-01-2,1,2476.8,299.1
2022-04-01-3,1,2382.2,301.4
2022-04-01-4,1,2423.3,303.7
2022-04-01-5,1,2348.5,306.0
2022-04-01-6,1,2510.7,308.2
2022-04-01-7,1,2551.7,310.5
2022-04-01-8,1,2877.5,312.9
2022-04-01-9,1,2981.3,315.5
2022-04-01-10,1,2976.9,318.4
2022-04-01-11,1,2932.6,321.2
2022-04-01-12,1,2858.8,323.9
2022-04-01-13,1,3098.3,326.7
2022-04-01-14,1,3151.9,329.6
2022-04-01-15,1,3165.8,332.6
2022-04-01-16,1,3099.7,335.5
2022-04-01-17,1,3015.5,338.4
2022-04-01-18,1,2838.8,341.2
2022-04-01-19,1,2777.8,343.9
2022-04-01-21,1,2612.2,349.1
2022-04-01-22,1,2610.9,351.6
2022-04-01-23,1,2595.7,354.1
2022-04-02-0,1,2527.4,356.5
2022-04-02-1,1,2513.2,358.9
2022-04-02-2,1,2457.6,361.2
2022-04-02-3,1,2405.3,363.5
2022-04-02-4,1,2416.1,365.8
2022-04-02-5,1,2367.0,368.1
2022-04-02-6,1,2373.0,370.3
2022-04-02-7,1,2326.6,372.5
2022-04-02-8,1,2186.7,374.7
2022-04-02-9,1,2225.2,376.8
2022-04-02-10,1,2191.4,378.9
2022-04-02-11,1,2189.3,380.9
2022-04-02-12,1,2222.6,382.9
2022-04-02-13,1,2169.3,385.0
2022-04-02-14,1,2272.8,387.0
2022-04-02-15,1,2267.6,389.1
2022-04-02-16,1,2471.2,391.3
2022-04-02-17,1,2515.2,393.5
2022-04-02-18,1,2614.6,395.9
2022-04-02-19,1,2642.7,398.3
2022-04-02-20,1,2699.9,400.8
2022-04-02-22,1,2591.3,405.7
2022-04-02-23,1,2535.9,408.2
2022-04-03-0,1,2474.8,410.5
2022-04-03-1,1,2471.7,412.9
2022-04-03-2,1,2420.3,415.2
2022-04-03-3,1,2414.0,417.4
2022-04-03-4,1,2443.9,419.7
2022-04-03-5,1,2369.1,422.0
2022-04-03-6,1,2390.8,424.2
2022-04-03-7,1,2351.8,426.4
2022-04-03-8,1,2272.2,428.6
2022-04-03-9,1,2264.7,430.7
2022-04-03-10,1,2304.4,432.8
2022-04-03-11,1,2235.7,434.9
2022-04-03-12,1,2274.3,437.0
2022-04-03-13,1,2220.8,439.1
2022-04-03-14,1,2254.1,441.2
2022-04-03-15,1,2350.0,443.3
2022-04-03-16,1,2505.3,445.5
2022-04-03-17,1,2550.2,447.8
2022-04-03-18,1,2748.9,450.2
2022-04-03-19,1,2639.1,452.7
2022-04-03-20,1,2701.5,455.2
2022-04-03-21,1,2637.3,457.7
2022-04-03-23,1,2585.7,462.6
2022-04-04-0,0,2547.6,465.1
2022-04-04-1,0,2442.8,467.5
2022-04-04-2,0,2454.5,469.8
2022-04-04-3,0,2481.7,472.1
2022-04-04-4,0,2436.7,474.4
2022-04-04-5,0,2357.5,476.6
2022-04-04-6,0,2409.4,478.9
2022-04-04-7,0,2479.6,481.1
2022-04-04-8,0,2816.7,483.4
2022-04-04-9,0,3019.7,486.0
2022-04-04-10,0,3283.2,488.9
2022-04-04-11,0,3283.2,491.9
2022-04-04-12,0,3087.5,494.8
2022-04-04-13,0,2989.6,497.6
2022-04-04-14,0,2964.4,500.5
2022-04-04-15,0,3012.4,503.3
2022-04-04-16,0,3074.7,506.1
2022-04-04-17,0,3108.1,509.1
2022-04-04-18,0,3121.6,512.0
2022-04-04-19,0,2877.7,514.9
2022-04-04-20,0,2786.9,517.7
2022-04-04-21,0,2693.6,520.4
2022-04-04-22,0,2679.5,522.9
2022-04-05-0,0,2530.8,528.0
2022-04-05-1,0,2487.7,530.4
2022-04-05-2,0,2368.2,532.7
2022-04-05-3,0,2409.9,535.0
2022-04-05-4,0,2483.6,537.2
2022-04-05-5,0,2531.1,539.5
2022-04-05-6,0,2482.7,541.8
2022-04-05-7,0,2615.7,544.1
2022-04-05-8,0,2969.4,546.5
2022-04-05-9,0,3131.5,549.1
2022-04-05-10,0,3089.4,552.1
2022-04-05-11,0,3022.7,555.0
2022-04-05-12,0,2987.5,557.9
2022-04-05-13,0,3008.7,560.8
2022-04-05-14,0,3030.4,563.7
2022-04-05-15,0,3130.4,566.5
2022-04-05-16,0,3255.8,569.5
2022-04-05-17,0,3235.7,572.5
2022-04-05-18,0,3180.1,575.6
2022-04-05-19,0,2991.0,578.6
2022-04-05-20,0,2992.3,581.5
2022-04-05-21,0,2887.0,584.3
2022-04-05-22,0,2752.4,587.0
2022-04-05-23,0,2698.8,589.6
2022-04-06-1,1,2582.4,594.5
2022-04-06-2,1,2526.6,597.0
2022-04-06-3,1,2569.0,599.4
2022-04-06-4,1,2503.4,601.7
2022-04-06-5,1,2533.4,604.1
2022-04-06-6,1,2505.3,606.5
2022-04-06-7,1,2540.1,608.9
2022-04-06-8,1,2950.3,611.3
2022-04-06-9,1,3089.0,613.9
2022-04-06-10,1,3176.9,616.8
2022-04-06-11,1,3063.6,619.8
2022-04-06-12,1,2949.2,622.7
2022-04-06-13,1,2945.3,625.5
2022-04-06-14,1,2929.8,628.3
2022-04-06-15,1,3029.9,631.0
2022-04-06-16,1,3192.5,633.9
2022-04-06-17,1,3152.3,636.9
2022-04-06-18,1,3126.9,639.9
2022-04-06-19,1,3069.9,642.9
2022-04-06-20,1,2954.6,645.8
2022-04-06-21,1,2905.9,648.6
2022-04-06-22,1,2742.3,651.3
2022-04-06-23,1,2660.0,653.9
2022-04-07-0,1,2696.8,656.4
2022-04-07-2,1,2504.1,661.2
2022-04-07-3,1,2540.3,663.6
2022-04-07-4,1,2443.6,665.9
2022-04-07-5,1,2456.9,668.2
2022-04-07-6,1,2640.5,670.5
2022-04-07-7,1,2640.5,672.9
2022-04-07-8,1,2906.8,675.3
2022-04-07-9,1,3191.5,677.9
2022-04-07-10,1,3252.0,680.9
2022-04-07-11,1,3038.7,683.9
2022-04-07-12,1,2937.7,686.7
2022-04-07-13,1,3065.0,689.5
2022-04-07-14,1,3012.2,692.3
2022-04-07-15,1,2965.8,695.1
2022-04-07-16,1,3032.2,698.0
2022-04-07-17,1,3051.9,700.9
2022-04-07-18,1,3068.1,703.8
2022-04-07-19,1,3091.2,706.7
2022-04-07-20,1,3090.8,709.6
2022-04-07-21,1,2817.3,712.5
2022-04-07-22,1,2771.4,715.2
2022-04-07-23,1,2814.5,717.8
2022-04-08-0,1,2638.5,720.4
2022-04-08-1,1,2599.0,722.9
2022-04-09-4,1,2347.7,792.7
2022-04-09-5,1,2386.7,794.9
2022-04-09-6,1,2279.4,797.2
2022-04-09-7,1,2258.1,799.3
2022-04-09-8,1,2237.7,801.5
2022-04-09-9,1,2208.5,803.6
2022-04-09-10,1,2203.8,805.7
2022-04-09-11,1,2206.8,807.8
2022-04-09-12,1,2148.3,809.9
2022-04-09-13,1,2209.7,811.9
2022-04-09-14,1,2305.4,814.0
2022-04-09-15,1,2358.3,816.2
2022-04-09-16,1,2504.6,818.4
2022-04-09-17,1,2525.0,820.7
2022-04-09-18,1,2619.3,823.2
2022-04-09-19,1,2576.6,825.6
2022-04-09-20,1,2614.2,828.1
2022-04-09-21,1,2580.7,830.6
2022-04-09-22,1,2566.3,833.0
2022-04-09-23,1,2537.3,835.4
2022-04-10-0,1,2474.3,837.8
2022-04-10-1,1,2440.1,840.1
2022-04-10-2,1,2401.2,842.4
2022-04-10-3,1,2447.1,844.7
2022-04-11-6,0,2398.6,905.3
2022-04-11-7,0,2472.7,907.6
2022-04-11-8,0,2746.7,909.9
2022-04-11-9,0,2988.4,912.4
2022-04-11-10,0,3182.1,915.3
2022-04-11-11,0,3190.4,918.2
2022-04-11-12,0,2980.4,921.2
2022-04-11-13,0,3181.8,924.0
2022-04-11-14,0,3278.9,927.0
2022-04-11-15,0,3312.0,930.0
2022-04-11-16,0,3324.6,933.1
2022-04-11-17,0,3337.6,936.3
2022-04-11-18,0,3368.1,939.4
2022-04-11-19,0,3229.0,942.6
2022-04-11-20,0,3227.1,945.7
2022-04-11-21,0,2943.2,948.7
2022-04-11-22,0,2963.7,951.6
2022-04-11-23,0,2847.0,954.4
2022-04-12-0,0,2771.0,957.1
2022-04-12-1,0,2785.5,959.7
2022-04-12-2,0,2709.4,962.3
2022-04-12-3,0,2673.3,964.7
2022-04-12-4,0,2573.3,967.2
2022-04-12-5,0,2592.3,969.6
2022-04-12-7,0,2716.0,974.5
2022-04-12-8,0,2808.4,977.0
2022-04-12-9,0,2954.3,979.7
2022-04-12-10,0,3096.9,982.5
2022-04-12-11,0,3065.3,985.4
2022-04-12-12,0,3000.9,988.3
2022-04-12-13,0,3092.2,991.2
2022-04-12-14,0,3180.1,994.1
2022-04-12-15,0,3198.5,997.1
2022-04-12-16,0,3405.2,0.2
2022-04-12-17,0,3301.9,3.4
2022-04-12-18,0,3245.8,6.5
2022-04-12-19,0,3112.7,9.6
2022-04-12-20,0,3073.3,12.6
2022-04-12-21,0,3047.1,15.5
2022-04-12-22,0,2914.7,18.4
2022-04-12-23,0,2864.4,21.2
2022-04-13-0,1,2876.2,24.0
2022-04-13-1,1,2787.2,26.6
2022-04-13-2,1,2717.7,29.3
2022-04-13-3,1,2596.9,31.8
2022-04-13-4,1,2689.7,34.3
2022-04-13-5,1,2545.0,36.8
2022-04-13-6,1,2601.8,39.2
2022-04-13-8,1,3079.9,44.3
2022-04-13-9,1,3373.2,47.0
2022-04-13-10,1,3340.5,50.1
2022-04-13-11,1,3334.9,53.3
2022-04-13-12,1,3294.7,56.5
2022-04-13-13,1,3390.6,59.6
2022-04-13-14,1,3371.2,62.8
2022-04-13-15,1,3409.6,66.1
2022-04-13-16,1,3505.9,69.4
2022-04-13-17,1,3298.3,72.6
2022-04-13-18,1,3181.3,75.8
2022-04-13-19,1,3066.7,78.8
2022-04-13-20,1,2961.7,81.7
2022-04-13-21,1,2966.8,84.5
2022-04-13-22,1,2874.4,87.3
2022-04-13-23,1,2791.5,90.0
2022-04-14-0,1,2761.4,92.6
2022-04-14-1,1,2675.1,95.2
2022-04-14-2,1,2572.8,97.7
2022-04-14-3,1,2531.6,100.1
2022-04-14-4,1,2519.7,102.4
2022-04-14-5,1,2513.7,104.8
2022-04-14-6,1,2636.3,107.1
2022-04-14-7,1,2569.1,109.5
2022-04-15-10,1,2879.0,180.7
2022-04-15-11,1,2889.2,183.4
2022-04-15-12,1,2722.4,186.0
2022-04-15-13,1,2693.4,188.6
2022-04-15-14,1,2724.2,191.2
2022-04-15-15,1,2772.7,193.8
2022-04-15-16,1,2862.8,196.4
2022-04-15-17,1,2780.0,199.1
2022-04-15-18,1,2709.8,201.8
2022-04-15-19,1,2626.2,204.4
2022-04-15-20,1,2573.5,206.9
2022-04-15-21,1,2570.2,209.4
2022-04-15-22,1,2576.5,211.8
2022-04-15-23,1,2502.2,214.2
2022-04-16-0,1,2401.5,216.5
2022-04-16-1,1,2397.5,218.8
2022-04-16-2,1,2298.6,221.0
2022-04-16-3,1,2262.0,223.2
2022-04-16-4,1,2261.4,225.3
2022-04-16-5,1,2217.2,227.5
2022-04-16-6,1,2250.6,229.6
2022-04-16-7,1,2197.1,231.6
2022-04-16-8,1,2188.1,233.7
2022-04-16-9,1,2139.9,235.7
2022-04-16-11,1,2124.5,239.7
2022-04-16-12,1,2092.8,241.7
2022-04-16-13,1,2100.4,243.7
2022-04-16-14,1,2231.5,245.6
2022-04-16-15,1,2295.1,247.7
2022-04-16-16,1,2426.1,249.8
2022-04-16-17,1,2451.5,252.1
2022-04-16-18,1,2522.5,254.4
2022-04-16-19,1,2557.6,256.8
2022-04-16-20,1,2547.6,259.2
2022-04-16-21,1,2517.4,261.6
2022-04-16-22,1,2500.8,264.0
2022-04-16-23,1,2471.1,266.3
2022-04-17-0,1,2456.2,268.7
2022-04-17-1,1,2436.8,271.0
2022-04-17-2,1,2368.5,273.2
2022-04-17-3,1,2307.4,275.4
2022-04-17-4,1,2338.8,277.6
2022-04-17-5,1,2274.2,279.8
